Time (s),Channel 1 (V),Channel 2 (V)
0.000833805,-0.005310265332040703,0.168818229093652
0.000834435,-0.005310265332040703,0.1535287259093408
0.0008350650000000001,-0.005310265332040703,0.1420615985211074
0.000835695,-0.0056495934517221,0.149706350113263
0.0008363250000000001,-0.005310265332040703,0.1573511017054186
0.000836955,-0.005310265332040703,0.1611734775014964
0.0008375850000000001,-0.0056495934517221,0.1726406048897298
0.000838215,-0.0056495934517221,0.168818229093652
0.0008388450000000001,-0.004970937212359305,0.1420615985211074
0.000839475,-0.005310265332040703,0.1267720953367961
0.0008401050000000001,-0.005310265332040703,0.1267720953367961
0.000840735,-0.0056495934517221,0.130594471132874
0.0008413650000000001,-0.005988921571403498,0.1573511017054186
0.000841995,-0.005310265332040703,0.168818229093652
0.0008426250000000001,-0.0056495934517221,0.1726406048897298
0.000843255,-0.0056495934517221,0.1802853564818854
0.0008438850000000001,-0.004970937212359305,0.1611734775014964
