Frequency (Hz),Trace 2 (dBV),Phase (deg)
812.98828125,-80.2834555803927,93.35552683599033
815.4296875,-79.71141940062586,125.3755601114724
817.87109375,-79.54219771448152,132.0779320636338
820.3125,-79.81801044915474,125.8790424325893
822.75390625,-80.15884586636719,116.2038773015173
825.1953125,-79.88298274577581,106.805974623215
827.63671875,-79.51302065734001,100.816847642729
830.078125,-79.17424107474508,96.73887818912375
832.51953125,-78.99746459636501,97.89939688203316
834.9609375,-78.62309935957337,111.2792800110771
837.40234375,-78.60317743552527,114.5092984425321
839.84375,-79.40456233090293,108.2763376423985
842.28515625,-80.26243003477335,105.9711452849085
844.7265625,-80.43406167343541,95.21590815608798
847.16796875,-80.85120418948115,81.26334524885792
849.609375,-81.09846303396154,31.4296239152662
852.05078125,-79.96473004467275,176.4814159618904
854.4921875,-78.93079992337535,160.3346617815731
856.93359375,-78.29514281337157,136.9606599522559
859.375,-78.61111969073701,138.8197316871911
861.81640625,-79.28602595046024,147.4958593494783
864.2578125,-79.19352551372671,178.9993517748345
866.69921875,-79.49367137374314,156.4537017413998
869.140625,-80.37336320926121,124.5632445287736
871.58203125,-80.65087235788641,130.6260625436989
874.0234375,-80.11557368790909,7.800620423011582
876.46484375,-79.83215402621946,23.79170317038647
878.90625,-78.97025264771176,0.7234206646160857
881.34765625,-78.23030476471502,4.06650662623178
883.7890625,-78.09343437357049,173.1533011611236
886.23046875,-78.42657887751129,165.7475026203585
888.671875,-79.41167212995991,166.1048111298365
891.11328125,-81.22255408828396,157.7357596995136
893.5546875,-81.21877945175397,142.1049177967181
895.99609375,-80.66231091991295,123.213191177964
898.4375,-80.00868798886187,93.85016244519925
900.87890625,-80.24371700831581,37.92531639262713
903.3203125,-81.04842520121842,123.6550935531252
905.76171875,-81.80762146965776,96.69696865777301
908.203125,-82.41079833099845,92.37651115443451
910.64453125,-83.02492735290127,84.98496161786169
913.0859375,-81.44371061003908,129.177984971046
915.52734375,-80.03372779490772,120.5862582166387
917.96875,-80.1279625432787,109.1215222817848
920.41015625,-80.95382458647964,105.2188063271389
922.8515625,-82.91920712899764,90.82698962751407
925.29296875,-84.04816195484459,75.44618705703867
927.734375,-82.46192437908915,51.40678907719062
930.17578125,-81.39997963583788,26.87669856153426
932.6171875,-80.87551689811588,15.45751358372601
935.05859375,-81.42191619005123,145.7050540141504
937.5,-80.88969053542017,75.20355580586735
939.94140625,-79.67461651229353,79.0476465553658
942.3828125,-79.34679216895714,94.58823389904758
944.82421875,-80.25319986149027,136.6089883991774
947.265625,-79.93435802451827,7.547701960452406
949.70703125,-78.36209709960498,67.21480718287006
952.1484375,-77.38578377607071,93.86519295142112
954.58984375,-77.2673413015368,89.38836897666827
957.03125,-78.05588844955074,54.7858994288043
959.47265625,-79.04741280783882,177.5319636198825
961.9140625,-79.65632888606544,163.2028694553011
964.35546875,-79.88340056386768,156.4436858204456
966.796875,-79.59077593100828,158.1639453509503
969.23828125,-80.30972320764323,156.951922635144
971.6796875,-80.93187374570124,13.66921917815547
974.12109375,-80.67904173837292,4.559825840757566
976.5625,-79.41603057037646,166.6950533557952
979.00390625,-79.76946941462369,173.5187691745236
981.4453125,-78.89614131489684,153.5378125800277
983.88671875,-79.03514438547876,140.600772506605
986.328125,-79.68798043125895,135.1860117524305
988.76953125,-79.587716503365,127.2624157310357
991.2109375,-37.84027717450957,114.1568762307652
993.65234375,-21.10776579236974,114.1536327068998
996.09375,-13.87056582483434,114.1768662638025
998.53515625,-12.13943943946618,114.2060139920846
1000.9765625,-12.10700524833735,114.2317137538644
1003.41796875,-13.19912849255036,114.2527513953256
1005.859375,-19.05353261374111,114.2759795434084
1008.30078125,-33.41981089334303,114.2668172745939
1010.7421875,-67.12390729797788,110.1798819561815
1013.18359375,-81.95208746969818,149.2297399902276
1015.625,-81.18150102847245,112.8917010995067
1018.06640625,-80.33804676424225,162.8814390576637
1020.5078125,-79.89416466520326,137.9361408417444
1022.94921875,-79.73735850486813,126.4470613203621
1025.390625,-79.77005680227707,112.898167719797
1027.83203125,-79.01607140355748,111.4477766795013
1030.2734375,-78.65083243065887,111.677274044402
1032.71484375,-79.66242457733519,97.24256516497627
1035.15625,-80.51958783331189,93.27612964509102
1037.59765625,-81.22536594987676,133.8102748801039
1040.0390625,-80.6780300521534,169.9318839599286
1042.48046875,-79.92108846023289,1.169691439138425
1044.921875,-79.02947550832278,171.8244907424383
1047.36328125,-78.86111386842674,165.0484475739168
1049.8046875,-79.31604287301634,154.1510771790507
1052.24609375,-80.24543895966582,122.2582398180563
1054.6875,-80.96668636972984,91.00398869428014
1057.12890625,-80.9933646495616,78.98245519732687
1059.5703125,-81.33957116609308,66.70393837494287
1062.01171875,-81.45782094867427,52.78991472963704
1064.453125,-79.79825703274868,39.88185318878163
1066.89453125,-78.38756764620985,21.87575809401891
1069.3359375,-78.09220846994187,171.232868192302
1071.77734375,-78.27207990743739,129.0918684005206
1074.21875,-79.06873618185493,100.0048501811299
1076.66015625,-80.45307939954247,89.6602047093965
1079.1015625,-81.28653882095864,71.14463160086397
1081.54296875,-81.36766055614666,9.023484375723292
1083.984375,-81.26530534960366,140.3647058918291
1086.42578125,-81.30050647889917,147.5836713613531
1088.8671875,-81.67801986697111,2.839524442287147
1091.30859375,-81.45158996083559,2.758472949744612
1093.75,-81.29386148617955,146.6287743488825
1096.19140625,-81.34946449144823,62.93487000353952
1098.6328125,-81.65701228448262,21.85350502990649
1101.07421875,-82.13257753676629,8.86183826151462
1103.515625,-81.82001977275888,174.6211621223341
1105.95703125,-81.23671378429148,179.624084767866
1108.3984375,-81.1821173896182,30.0567069941916
1110.83984375,-80.6592742343844,65.60594129917513
1113.28125,-80.56276699204449,90.71136420516224
1115.72265625,-80.87106067644983,133.5139817630825
1118.1640625,-80.80623005525533,5.693434243165484
1120.60546875,-80.85546241000421,16.90687265151917
1123.046875,-81.10419934903908,15.07302041468674
1125.48828125,-81.01320962699171,145.9207744553483
1127.9296875,-79.84079892402953,82.45437194987004
1130.37109375,-78.61977323337592,65.07664409083753
1132.8125,-78.74071046562597,66.84559623825068
1135.25390625,-79.68820281678474,74.41127111534161
1137.6953125,-80.96807383813639,81.35887761052675
1140.13671875,-81.13603856984049,89.99882539646943
1142.578125,-80.88854105378965,80.79264645144062
1145.01953125,-80.62845044065347,43.88602607486342
1147.4609375,-80.4305521301774,15.34430579176336
1149.90234375,-80.56249282713325,176.3060864208146
1152.34375,-80.74980878942496,25.48679682247305
1154.78515625,-80.03146847791967,24.82442087975998
1157.2265625,-79.17571315384011,10.38086990139522
1159.66796875,-79.50452073537379,175.9949274983984
1162.109375,-80.70065907721801,161.7069248519797
1164.55078125,-80.51581588008366,144.7459660595351
1166.9921875,-80.0541846070638,131.641862845347
1169.43359375,-79.7271274686035,122.7930758378984
1171.875,-79.7831673518007,111.2607855146999
1174.31640625,-79.27299732119077,98.03525602353214
1176.7578125,-79.17012711024923,92.33797266499876
1179.19921875,-80.06999316342248,88.53968227289893
1181.640625,-80.85225826041577,133.4544359587192
1184.08203125,-80.92150258183203,2.63762585110016
1186.5234375,-81.0679939125089,13.82557111306096
1188.96484375,-81.5640864069414,69.3206176685284
1191.40625,-82.09263885879125,155.7504743605493
1193.84765625,-82.36011722722787,150.4093298277152
1196.2890625,-81.30211952081817,173.8065795067264
1198.73046875,-79.90795824324027,45.30054942180411
1201.171875,-79.57097294365973,69.50230722278351
1203.61328125,-80.59058489200852,81.3764373461531
1206.0546875,-81.71269519941117,75.757059994394
1208.49609375,-81.6231650727608,127.4917905122942
1210.9375,-81.31598862951208,146.1328134387342
1213.37890625,-80.36949396721694,97.86040693914964
1215.8203125,-80.12856026000053,88.11617253716699
1218.26171875,-80.23300921051211,53.23774633394684
1220.703125,-79.90160280454791,11.93487293383637
1223.14453125,-79.96146414143513,160.6795672657956
1225.5859375,-79.53567372419413,143.7548929277738
1228.02734375,-79.29298805114789,136.0607978639096
1230.46875,-78.96868254383494,129.225448111357
1232.91015625,-78.2294441622317,17.3856354630709
1235.3515625,-78.21366835950926,163.9796433773826
1237.79296875,-78.840146124437,149.0081678079638
1240.234375,-79.57126245727163,146.3519667223527
1242.67578125,-80.55935587198718,26.42269284561084
1245.1171875,-80.46026835635271,6.864982044131472
1247.55859375,-79.44420077986203,147.4487280807394
1250,-79.39803940784225,154.1069811615942
1252.44140625,-79.91041966863202,156.2553389775613
1254.8828125,-80.14939215458799,147.5181354674189
1257.32421875,-81.0001965433911,146.4081211464043
1259.765625,-81.11811208796475,153.5995791806501
1262.20703125,-81.06290848408395,49.95286350172006
1264.6484375,-81.38570207955956,177.6991726631881
1267.08984375,-81.5434618093491,142.7802581209105
1269.53125,-81.02432523196128,132.8462632011837
1271.97265625,-80.13720211566691,135.261391069198
1274.4140625,-80.00092470390925,143.7160623819417
1276.85546875,-80.00906022892852,168.4382761402408
1279.296875,-80.31049228258956,21.24900013937882
1281.73828125,-80.60876009902145,47.0613549297237
1284.1796875,-81.36963840258696,56.7479658107429
1286.62109375,-80.57163534760238,137.3626021163527
1289.0625,-79.04985433917402,169.7202001693505
1291.50390625,-78.56623583274283,175.3364034356674
1293.9453125,-78.4863476027955,4.099441463190748
1296.38671875,-78.608342965696,174.8542780957154
1298.828125,-78.50035197304433,147.2711021535268
1301.26953125,-78.85207877621579,143.6974950616095
1303.7109375,-79.69064980320704,139.8585191558278
1306.15234375,-79.68149577205673,134.6595036914993
1308.59375,-79.7527586058365,128.3461473467116
1311.03515625,-80.5804300499245,112.1768575878912
1313.4765625,-81.19071569598512,30.80248395439437
1315.91796875,-80.40263337131299,143.7256601342552
1318.359375,-80.00322776311606,138.0549538224822
1320.80078125,-80.25066426499414,128.9090847220312
1323.2421875,-80.37085751246269,149.4164202335732
1325.68359375,-79.66601603841583,15.8167164616023
1328.125,-79.56988944237577,25.6067528125252
1330.56640625,-80.01457292106383,11.22449451658546
1333.0078125,-79.76452479371392,169.8549453618068
1335.44921875,-79.20888117014793,145.6876624209197
1337.890625,-78.64663358919856,124.3800796368595
1340.33203125,-78.68110131149594,123.3774162512904
1342.7734375,-79.81966086124952,127.4643318282169
1345.21484375,-82.02940988926073,109.4323657713088
1347.65625,-82.46662664670515,141.3231415282215
1350.09765625,-81.2083405984155,141.0578467790888
1352.5390625,-79.83461230600577,137.8014318645478
1354.98046875,-79.16812006835032,137.8376354507161
1357.421875,-79.05358662818293,135.01547733179
1359.86328125,-79.78871527206732,123.6168231489574
1362.3046875,-80.98637941636234,107.5660367630639
1364.74609375,-80.71892850294719,23.14058862323024
1367.1875,-79.42855394740607,81.17897107553414
1369.62890625,-79.04124400145081,59.23479405032193
1372.0703125,-79.40287005968639,52.02679208605209
1374.51171875,-79.28575206232941,54.53993574282301
1376.953125,-79.37651559291207,62.5448346590482
1379.39453125,-79.83870483676631,66.01934403576038
1381.8359375,-79.79659561658568,59.40689410150967
1384.27734375,-80.23102390671954,53.29864743637161
1386.71875,-79.87270776573585,32.03016180318053
1389.16015625,-79.22928971310803,5.637262794723308
1391.6015625,-79.06447734748058,161.3383803646598
1394.04296875,-78.97815296924125,119.1780148466921
1396.484375,-79.00795950760605,97.40662413921514
1398.92578125,-79.37371332938486,85.36198855453347
1401.3671875,-80.00414257058303,62.86756223357967
1403.80859375,-81.33995591511592,19.99344769031395
1406.25,-81.66377397866813,147.0039490724167
1408.69140625,-80.95416030547062,120.7961296976158
1411.1328125,-80.42658097365197,105.9084530648187
1413.57421875,-80.53187771360997,96.5715646152569
1416.015625,-80.49366688516409,80.991860902483
1418.45703125,-79.75466499183125,135.4221233992688
1420.8984375,-79.8646344110837,75.69140427869459
1423.33984375,-79.44027720465138,32.62686967290844
1425.78125,-79.21569075400186,173.7427203095125
1428.22265625,-79.50014863881283,158.3259144183681
1430.6640625,-79.23656209052946,147.4709914547543
1433.10546875,-79.42234903227236,146.5898674532511
1435.546875,-80.26642836873279,138.6420006014189
1437.98828125,-80.40818172452164,133.4955737903814
1440.4296875,-80.19767900711034,142.6694445124603
1442.87109375,-79.97149410705026,148.117538025613
1445.3125,-79.58121139986426,149.6482945237977
1447.75390625,-79.94099594121634,153.822711009902
1450.1953125,-80.78696415564382,40.99121379482251
1452.63671875,-79.98725426253618,167.761924373207
1455.078125,-79.54123871322653,163.4714301527529
1457.51953125,-79.40225419680318,19.37877180837748
1459.9609375,-79.65098935203453,128.1725104473493
1462.40234375,-80.45867048515936,0.9916555351718329
1464.84375,-82.41637222811494,25.25738436761619
1467.28515625,-82.42066021945939,65.35898177656507
1469.7265625,-80.98564948284312,99.71610234531556
1472.16796875,-80.35718723236906,116.4356988498806
1474.609375,-80.17004200207396,141.6833470698416
1477.05078125,-80.33419189774378,67.93361759184225
1479.4921875,-79.71255920254609,97.11810075504027
